Mg,Al,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Sr,Ba,proba_0,proba_1,proba_2,T90_pred
0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.0477,0.0025,0.9498,529.9217
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1030,0.0061,0.8909,529.9295
0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0233,0.0622,0.9145,530.0202
0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.3646,0.5651,0.0703,530.0538
0.0000,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.1461,0.0090,0.8448,530.1062
0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0682,0.0003,0.9315,530.1082
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0607,0.0294,0.9098,530.1753
0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.3206,0.0478,0.6316,530.2643
0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0606,0.0071,0.9323,530.2888
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0065,0.0008,0.9927,530.3257
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0039,0.0001,0.9960,530.3479
0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.3667,0.0281,0.6053,530.3935
0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.0000,0.1923,0.0015,0.8062,530.4663
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1276,0.3487,0.5237,530.4828
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0067,0.0016,0.9917,530.5845
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0250,0.0024,0.9726,530.6964
0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0031,0.0039,0.9930,530.9200
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0253,0.0050,0.9697,530.9740
0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0057,0.6297,0.3646,530.9814
0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.0452,0.0008,0.9541,530.9859
0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0202,0.0389,0.9409,531.0116
0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.0000,0.0000,0.0800,0.4571,0.4628,531.1608
0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1007,0.0009,0.8984,531.2348
0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2996,0.0625,0.6379,531.3289
0.1000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.3459,0.6153,0.0389,531.3646
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.2059,0.0018,0.7923,531.3698
0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.0000,0.1893,0.0021,0.8086,531.5828
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0534,0.0061,0.9405,531.6019
0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.3873,0.6037,0.0090,531.6299
0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.3531,0.0315,0.6154,531.7775
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0107,0.0005,0.9888,531.8868
0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.2239,0.6493,0.1268,531.8949
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0039,0.0141,0.9820,531.9892
0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0074,0.9320,0.0606,532.0304
0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1680,0.0004,0.8316,532.0414
0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.0000,0.0000,0.1050,0.0436,0.8514,532.0618
0.1111,0.0000,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.0709,0.9262,0.0030,532.0738
0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0293,0.0010,0.9698,532.0914
0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.0000,0.0000,0.4447,0.0089,0.5464,532.2431
0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0712,0.0247,0.9041,532.3775
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0464,0.0027,0.9509,532.4186
0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.3504,0.0015,0.6481,532.4794
0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0630,0.0204,0.9166,532.5202
0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0350,0.0013,0.9637,532.5341
0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0007,0.0055,0.9938,532.5696
0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1284,0.3257,0.5459,532.5704
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1985,0.0016,0.7999,532.6340
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0042,0.0007,0.9951,532.7200
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0544,0.0012,0.9444,532.7810
0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.0000,0.0000,0.2448,0.0165,0.7387,532.7885
0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.0000,0.0000,0.3983,0.0013,0.6004,532.7987
0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0018,0.0006,0.9977,533.0309
0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0038,0.3083,0.6879,533.2498
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0166,0.0016,0.9817,533.3521
0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.0511,0.0041,0.9448,533.3760
0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.4154,0.0008,0.5838,533.4104
0.1111,0.1111,0.0000,0.0000,0.1111,0.1111,0.1111,0.0000,0.1111,0.1111,0.1111,0.1111,0.0000,0.0000,0.0311,0.0050,0.9638,533.4836
0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0636,0.0057,0.9306,533.5103
0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1466,0.0553,0.7981,533.5375
0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0193,0.0118,0.9689,533.5748
0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.2135,0.0076,0.7789,533.9019
0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0839,0.0010,0.9150,533.9862
0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1533,0.0014,0.8453,534.0250
0.1000,0.0000,0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1200,0.8074,0.0726,534.0417
0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.4971,0.0010,0.5019,534.0964
0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.2055,0.0263,0.7681,534.1540
0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0015,0.0004,0.9982,534.4977
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0018,0.0004,0.9978,534.5820
0.1000,0.1000,0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.2685,0.0166,0.7149,534.6263
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0023,0.0098,0.9879,534.6814
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0271,0.0007,0.9722,534.6915
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2104,0.1275,0.6622,534.7699
0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0318,0.0008,0.9674,534.8621
0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0850,0.0906,0.8244,534.9101
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0256,0.0013,0.9730,534.9420
0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0123,0.2417,0.7459,534.9894
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0626,0.1482,0.7892,535.0710
0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1493,0.0010,0.8497,535.4529
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0274,0.0005,0.9721,535.4875
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.0106,0.0003,0.9891,535.5160
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0273,0.0009,0.9718,535.5806
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0011,0.0099,0.9890,535.6124
0.1000,0.0000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0334,0.7557,0.2109,536.0745
0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0010,0.0003,0.9987,536.1110
0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0009,0.0002,0.9989,536.1200
0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0008,0.0013,0.9979,536.1368
0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0063,0.0030,0.9907,536.1810
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0001,0.0015,0.9984,536.3261
0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1893,0.7459,0.0648,536.5237
0.1000,0.1000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0083,0.0021,0.9897,536.5892
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0315,0.0267,0.9418,536.7223
0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0018,0.0006,0.9976,536.8765
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0529,0.0251,0.9221,536.9361
0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0024,0.4181,0.5795,537.0953
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0028,0.0007,0.9965,537.3123
0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.0000,0.0000,0.4006,0.0183,0.5811,537.6844
0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0047,0.0004,0.9948,537.8218
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0002,0.0002,0.9996,537.8873
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0104,0.0135,0.9761,537.9072
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0036,0.0001,0.9963,538.1547
0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0006,0.0004,0.9991,538.1843
0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0097,0.0101,0.9802,538.3414
0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1261,0.0345,0.8394,538.4029
0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,0.3351,0.0013,0.6637,538.5356
0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0132,0.0005,0.9864,538.5456
0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0017,0.0150,0.9834,538.5923
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0002,0.0001,0.9997,538.5929
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1781,0.0006,0.8213,538.6864
0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1154,0.0126,0.8720,538.7704
0.1667,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1747,0.0062,0.8191,538.7958
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.3237,0.0042,0.6721,538.8772
0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0198,0.8030,0.1773,538.9121
0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0966,0.0007,0.9027,539.0410
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0001,0.0053,0.9947,539.4147
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.3188,0.0015,0.6797,539.4448
0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.4829,0.3389,0.1783,539.5073
0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0496,0.0003,0.9501,540.0172
0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.1298,0.0369,0.8333,540.0519
0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0891,0.0008,0.9100,540.0944
0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.4310,0.0148,0.5542,540.2728
0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3711,0.5688,0.0601,540.4363
0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0070,0.0002,0.9928,540.6607
0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1573,0.0008,0.8419,540.6640
0.1667,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0144,0.0003,0.9853,540.6863
0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0043,0.0001,0.9956,540.7067
0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.4801,0.0418,0.4781,540.9086
0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0107,0.0002,0.9891,540.9124
0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.0127,0.9794,0.0079,540.9763
0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0236,0.0010,0.9754,541.3900
0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.0724,0.0098,0.9178,541.4401
0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0765,0.0146,0.9089,541.4768
0.1429,0.0000,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0734,0.0017,0.9249,541.4900
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0716,0.0003,0.9280,541.5124
0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.0000,0.0000,0.4976,0.0006,0.5019,541.5418
0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0216,0.0012,0.9771,541.8635
0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0006,0.0008,0.9985,541.9314
0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1493,0.2297,0.6209,542.0519
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0190,0.0002,0.9808,542.1659
0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.2703,0.0047,0.7250,542.1694
0.1000,0.0000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.0000,0.2086,0.7592,0.0322,542.3950
0.0000,0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.2359,0.0065,0.7576,542.9814
0.1000,0.1000,0.1000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,0.1000,0.0000,0.0000,0.2578,0.0158,0.7265,542.9835
0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0036,0.0019,0.9944,543.0883
0.1667,0.0000,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.0376,0.0019,0.9605,543.5087
0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0674,0.0017,0.9310,543.6762
0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.4089,0.4772,0.1139,543.6956
0.0000,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.1429,0.0000,0.0000,0.0078,0.0002,0.9919,543.8051
0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0778,0.0751,0.8472,543.9064
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0005,0.0001,0.9994,544.8141
0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000,0.3685,0.0115,0.6201,544.8312
0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.2143,0.0175,0.7682,544.9152
0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1803,0.0010,0.8187,545.5588
0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,0.0006,0.0003,0.9990,545.6589
0.1429,0.1429,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0181,0.0003,0.9816,545.7963
